Scan:      9          RBS2055 2015-10-20 +23 57 20.0
          RADIO                  Ta*   
        km/s-BAR                 XX
    -312.5118551471816772      0.0121070
    -311.3041196603845151      0.0085023
    -310.0963841735873530      0.0035180
    -308.8886486867901908     -0.0089371
    -307.6809131999265219     -0.0063447
    -306.4731777131293029      0.0040268
    -305.2654422263321408      0.0038582
    -304.0577067395350355     -0.0012992
    -302.8499712526712528      0.0035654
    -301.6422357659407112     -0.0096907
    -300.4345002790769854     -0.0022392
    -299.2267647922798233     -0.0055760
    -298.0190293054160975     -0.0007682
    -296.8112938186854990      0.0129873
    -295.6035583318218301     -0.0010376
    -294.3958228450246111     -0.0064988
    -293.1880873582275058     -0.0034981
    -291.9803518714303436      0.0053838
    -290.7726163845666179     -0.0063526
    -289.5648808977694557     -0.0083176
    -288.3571454109722936      0.0140194
    -287.1494099241085678      0.0089264
    -285.9416744373114057      0.0032210
    -284.7339389505143004      0.0052154
    -283.5262034637171382      0.0005645
    -282.3184679768534124      0.0002021
    -281.1107324900562503      0.0026032
    -279.9029970032591450     -0.0051762
    -278.6952615164619829     -0.0109729
    -277.4875260295982571      0.0043805
    -276.2797905428676586      0.0102431
    -275.0720550560039328      0.0065434
    -273.8643195692067707      0.0003597
    -272.6565840823430449     -0.0079342
    -271.4488485956124464     -0.0036573
    -270.2411131087487206     -0.0041110
    -269.0333776219515585      0.0101056
    -267.8256421350878895      0.0119984
    -266.6179066483572910     -0.0037918
    -265.4101711614935653      0.0014008
    -264.2024356746964031     -0.0020117
    -262.9947001878992978      0.0042613
    -261.7869647011021357     -0.0015882
    -260.5792292142383531     -0.0013619
    -259.3714937274412478     -0.0066974
    -258.1637582406440856     -0.0032415
    -256.9560227537803598     -0.0031641
    -255.7482872669832261      0.0004276
    -254.5405517801860356     -0.0015037
    -253.3328162933889018     -0.0027783
    -252.1250808065252045     -0.0056248
    -250.9173453197280139     -0.0088182
    -249.7096098329308802      0.0018196
    -248.5018743461337181     -0.0057247
    -247.2941388592699923     -0.0051860
    -246.0864033725394222     -0.0066255
    -244.8786678856756680     -0.0034268
    -243.6709323988785343     -0.0023439
    -242.4631969120148369      0.0043357
    -241.2554614252842384      0.0018646
    -240.0477259384205126     -0.0050151
    -238.8399904516233789     -0.0010079
    -237.6322549648261884      0.0004799
    -236.4245194780290547      0.0044463
    -235.2167839911653289      0.0000545
    -234.0090485043681667     -0.0030454
    -232.8013130175710330      0.0003630
    -231.5935775307738709     -0.0038290
    -230.3858420439101451     -0.0056504
    -229.1781065571130114      0.0012839
    -227.9703710703158208     -0.0022037
    -226.7626355834521235      0.0025653
    -225.5549000966549897     -0.0021251
    -224.3471646098577992     -0.0150147
    -223.1394291230606655     -0.0085550
    -221.9316936361969397     -0.0047287
    -220.7239581493997775     -0.0043439
    -219.5162226626026438     -0.0019459
    -218.3084871758054817     -0.0005661
    -217.1007516889417559     -0.0052391
    -215.8930162022111858     -0.0099648
    -214.6852807153474316     -0.0049636
    -213.4775452285502979      0.0029022
    -212.2698097416865721     -0.0085976
    -211.0620742549559736     -0.0165349
    -209.8543387680922763      0.0034722
    -208.6466032812951426     -0.0025727
    -207.4388677944979520     -0.0043313
    -206.2311323077008183     -0.0006215
    -205.0233968208370925     -0.0059864
    -203.8156613340399304     -0.0038505
    -202.6079258472427966     -0.0055526
    -201.4001903603790424      0.0005689
    -200.1924548735819087      0.0024006
    -198.9847193867847750     -0.0025774
    -197.7769838999875844      0.0005781
    -196.5692484131238871     -0.0028411
    -195.3615129263267249     -0.0038882
    -194.1537774395295628      0.0018652
    -192.9460419527324291     -0.0012407
    -191.7383064658687033      0.0058025
    -190.5305709790715412      0.0035921
    -189.3228354922744074      0.0085071
    -188.1151000054772169     -0.0025316
    -186.9073645186135195      0.0090242
    -185.6996290318829494      0.0049079
    -184.4918935450191952     -0.0024383
    -183.2841580582220615     -0.0025759
    -182.0764225713583357      0.0016507
    -180.8686870846277372      0.0094356
    -179.6609515977640399     -0.0046542
    -178.4532161109668777     -0.0025568
    -177.2454806241697156      0.0061218
    -176.0377451373725819     -0.0005351
    -174.8300096505088561     -0.0108153
    -173.6222741637116940     -0.0041223
    -172.4145386769145603     -0.0048422
    -171.2068031900508345     -0.0005637
    -169.9990677032536723      0.0042329
    -168.7913322164565102     -0.0058735
    -167.5835967296593481      0.0014670
    -166.3758612427956507      0.0006941
    -165.1681257559984886     -0.0091869
    -163.9603902692013264     -0.0044698
    -162.7526547824041927     -0.0068721
    -161.5449192955404669     -0.0075409
    -160.3371838087433048     -0.0007713
    -159.1294483219461711     -0.0022555
    -157.9217128351490089      0.0013238
    -156.7139773482852831     -0.0048747
    -155.5062418615547131     -0.0074382
    -154.2985063746909589      0.0068807
    -153.0907708878938251     -0.0070086
    -151.8830354010300994     -0.0006591
    -150.6752999142995009      0.0033295
    -149.4675644274358035     -0.0017387
    -148.2598289406386414     -0.0008020
    -147.0520934538414792     -0.0097015
    -145.8443579670443455     -0.0094583
    -144.6366224801806197     -0.0031219
    -143.4288869933834576      0.0013263
    -142.2211515065863239      0.0007895
    -141.0134160197225981     -0.0036819
    -139.8056805329254360     -0.0006174
    -138.5979450461282738      0.0000670
    -137.3902095593311117     -0.0040519
    -136.1824740724674143      0.0059925
    -134.9747385856702522     -0.0017793
    -133.7670030988730900      0.0026699
    -132.5592676120759563      0.0022065
    -131.3515321252122305      0.0081706
    -130.1437966384816320     -0.0039414
    -128.9360611516179063      0.0047111
    -127.7283256648207583      0.0063238
    -126.5205901779570468      0.0046450
    -125.3128546912264625      0.0113876
    -124.1051192043627367      0.0029359
    -122.8973837175655746     -0.0005237
    -121.6896482307018630      0.0143454
    -120.4819127439712787      0.0223858
    -119.2741772571075529      0.0177875
    -118.0664417703103908      0.0185481
    -116.8587062835132571      0.0237838
    -115.6509707967160949      0.0348384
    -114.4432353098523691      0.0291322
    -113.2354998230552212      0.0397329
    -112.0277643362580733      0.0349999
    -110.8200288493943475      0.0291811
    -109.6122933625971996      0.0377205
    -108.4045578758000374      0.0282038
    -107.1968223890028895      0.0388903
    -105.9890869021391637      0.0428275
    -104.7813514153420158      0.0342868
    -103.5736159285448537      0.0329109
    -102.3658804417477057      0.0206817
    -101.1581449548839942      0.0369203
     -99.9504094681534099      0.0313533
     -98.7426739812896841      0.0270276
     -97.5349384944925220      0.0234035
     -96.3272030076288104      0.0154411
     -95.1194675208982261     -0.0028045
     -93.9117320340345003     -0.0073859
     -92.7039965472373382      0.0039140
     -91.4962610604401902      0.0047380
     -90.2885255736430423     -0.0095379
     -89.0807900867793165     -0.0118751
     -87.8730545999821686     -0.0153494
     -86.6653191131850065     -0.0094790
     -85.4575836263212807     -0.0313926
     -84.2498481395241328     -0.0200787
     -83.0421126527269848     -0.0294692
     -81.8343771659298227     -0.0272172
     -80.6266416790660969     -0.0157751
     -79.4189061922689632     -0.0156118
     -78.2111707054718011     -0.0061822
     -77.0034352186746531      0.0007389
     -75.7956997318109273      0.0143515
     -74.5879642450137794      0.0230999
     -73.3802287582166173      0.0362327
     -72.1724932714194694      0.0616269
     -70.9647577845557578      0.0880874
     -69.7570222978251593      0.1116691
     -68.5492868109614335      0.1416874
     -67.3415513241642856      0.1719836
     -66.1338158373005740      0.1996921
     -64.9260803505699755      0.2367711
     -63.7183448637062639      0.2782407
     -62.5106093769091018      0.3280655
     -61.3028738901119539      0.3779323
     -60.0951384033147988      0.4122632
     -58.8874029164510802      0.4498059
     -57.6796674296539251      0.4849544
     -56.4719319428567701      0.5186173
     -55.2641964559930514      0.5333614
     -54.0564609691958964      0.5531853
     -52.8487254823987485      0.5725239
     -51.6409899956015863      0.5864857
     -50.4332545087378676      0.5959622
     -49.2255190219407126      0.6103470
     -48.0177835351435647      0.6292353
     -46.8100480483464096      0.6330018
     -45.6023125614826839      0.6523013
     -44.3945770746855359      0.6610212
     -43.1868415878883809      0.6804547
     -41.9791061010912330      0.6801933
     -40.7713706142275143      0.6611427
     -39.5636351274969229      0.6569732
     -38.3558996406332042      0.6520028
     -37.1481641538360492      0.6611998
     -35.9404286669723305      0.6562563
     -34.7326931802417391      0.6596449
     -33.5249576933780205      0.6761712
     -32.3172222065808654      0.6885222
     -31.1094867197837104      0.7005897
     -29.9017512329865589      0.7373121
     -28.6940157461228402      0.7615790
     -27.4862802593256852      0.7873131
     -26.2785447725285337      0.8462341
     -25.0708092856648115      0.9086172
     -23.8630737988676600      1.0036178
     -22.6553383120705050      1.1389619
     -21.4476028252733535      1.4192362
     -20.2398673384096277      2.0736356
     -19.0321318516124762      3.5464902
     -17.8243963648153247      6.0407472
     -16.6166608780181697      8.4655323
     -15.4089253911544493      8.8720827
     -14.2011899044238632      8.2541637
     -12.9934544175601445      7.6056123
     -11.7857189307629913      6.2139754
     -10.5779834438992690      5.0920362
      -9.3702479571686830      4.6597958
      -8.1625124703049625      4.5503073
      -6.9547769835078093      4.6342831
      -5.7470414966440888      5.0755205
      -4.5393060099135019      5.6810222
      -3.3315705230497814      6.3431787
      -2.1238350362526282      7.0158181
      -0.9160995494554748      6.7309008
       0.2916359373749624      5.3926578
       1.4993714242053993      4.0210347
       2.7071069110358361      2.9844728
       3.9148423977997062      2.2224777
       5.1225778846301431      1.6780989
       6.3303133714605799      1.2909328
       7.5380488582244496      0.9810756
       8.7457843450548864      0.7418110
       9.9535198318853233      0.5754710
      11.1612553187157602      0.4264879
      12.3689908054796298      0.3297922
      13.5767262923100684      0.2493911
      14.7844617791405053      0.1985435
      15.9921972659376586      0.1617177
      17.1999327527680954      0.1262290
      18.4076682395652504      0.0940728
      19.6154037263956837      0.0912952
      20.8231392131928388      0.0723003
      22.0308747000232756      0.0573434
      23.2386101868537125      0.0468271
      24.4463456736175822      0.0387437
      25.6540811604480190      0.0320972
      26.8618166472784594      0.0307006
      28.0695521341088927      0.0272345
      29.2772876208727659      0.0252097
      30.4850231077031992      0.0285837
      31.6927585945336396      0.0204609
      32.9004940813640729      0.0229756
      34.1082295681279462      0.0230390
      35.3159650549583830      0.0136717
      36.5237005417888199      0.0157780
      37.7314360285526860      0.0160034
      38.9391715153831228      0.0176270
      40.1469070022135668      0.0173437
      41.3546424890440036      0.0189914
      42.5623779758411516      0.0229170
      43.7701134626383066      0.0252501
      44.9778489494687435      0.0201782
      46.1855844362658985      0.0080857
      47.3933199230963353      0.0113296
      48.6010554099267651      0.0090585
      49.8087908967239272      0.0075317
      51.0165263835210823      0.0127559
      52.2242618703515191      0.0196415
      53.4319973571819489      0.0155487
      54.6397328439458221      0.0117622
      55.8474683307762589      0.0188387
      57.0552038176066958      0.0189160
      58.2629393044371326      0.0041867
      59.4706747912010059      0.0052583
      60.6784102780314427      0.0208099
      61.8861457648618725      0.0188107
      63.0938812516257457      0.0115710
      64.3016167384561896      0.0109009
      65.5093522252866194      0.0110305
      66.7170877121170633      0.0034881
      67.9248231988809295      0.0121486
      69.1325586857113734      0.0136584
      70.3402941725418032      0.0122661
      71.5480296593722471      0.0164177
      72.7557651461693951      0.0169936
      73.9635006329665430      0.0190283
      75.1712361197969869      0.0102434
      76.3789716065941349      0.0044039
      77.5867070934245646      0.0096959
      78.7944425802550086      0.0141405
      80.0021780670521707      0.0135021
      81.2099135538493186     -0.0020764
      82.4176490406797484      0.0016816
      83.6253845275101924      0.0095861
      84.8331200142740585      0.0054889
      86.0408555011045024      0.0020137
      87.2485909879349322      0.0050548
      88.4563264747653761      0.0050031
      89.6640619615292422      0.0038896
      90.8717974483596720      0.0199021
      92.0795329351901159      0.0035112
      93.2872684219539821     -0.0005726
      94.4950039087844260      0.0170266
      95.7027393956148558      0.0074213
      96.9104748824452997      0.0051850
      98.1182103692091658      0.0105426
      99.3259458560395956      0.0134704
     100.5336813428700395      0.0171386
     101.7414168297004835      0.0187982
     102.9491523164976172      0.0016248
     104.1568878032947794      0.0031307
     105.3646232901252233     -0.0019387
     106.5723587769223855     -0.0004678
     107.7800942637528010     -0.0010459
     108.9878297505832450     -0.0041441
     110.1955652373804071      0.0008392
     111.4033007241775550      0.0014395
     112.6110362110079848      0.0051523
     113.8187716978384287      0.0061063
     115.0265071846023091      0.0049569
     116.2342426714327246      0.0077019
     117.4419781582631686      0.0127754
     118.6497136450936125      0.0065017
     119.8574491318574786      0.0103199
     121.0651846186879084      0.0045883
     122.2729201055183523      0.0122583
     123.4806555922822326      0.0039238
     124.6883910791126482      0.0119165
     125.8961265659430921      0.0065800
     127.1038620527735361      0.0060421
     128.3115975395374164      0.0246982
     129.5193330263678320      0.0099397
     130.7270685131982759      0.0048553
     131.9348039999954381      0.0105952
     133.1425394868258820      0.0040836
     134.3502749736230157      0.0067187
     135.5580104604534597      0.0021975
     136.7657459472505934      0.0085595
     137.9734814340810374      0.0032759
     139.1812169209114813      0.0017766
     140.3889524077086435      0.0046251
     141.5966878945058056      0.0075725
     142.8044233813362496      0.0094997
     144.0121588681666651     -0.0020755
     145.2198943549305170      0.0061645
     146.4276298417609610      0.0125112
     147.6353653285914049      0.0060665
     148.8431008154218489      0.0128972
     150.0508363021857292      0.0050976
     151.2585717890161732      0.0054457
     152.4663072758465887      0.0043097
     153.6740427626104406      0.0023563
     154.8817782494408846      0.0074662
     156.0895137362713285      0.0189499
     157.2972492231017725      0.0116821
     158.5049847098656528      0.0133781
     159.7127201966960968      0.0052722
     160.9204556835265123      0.0089576
     162.1281911703236744      0.0047557
     163.3359266571541184      0.0016622
     164.5436621439845339      0.0018651
     165.7513976307816961      0.0081206
     166.9591331175788582      0.0072300
     168.1668686044092738      0.0069010
     169.3746040912397177      0.0057214
     170.5823395780035980      0.0076595
     171.7900750648340420      0.0073633
     172.9978105516644860      0.0088525
     174.2055460384949015      0.0040038
     175.4132815252587818      0.0018474
     176.6210170120891974      0.0055617
     177.8287524989196413      0.0103676
     179.0364879857500853      0.0150834
     180.2442234725139656      0.0078233
     181.4519589593444095      0.0091921
     182.6596944461748251     -0.0039213
     183.8674299329387054     -0.0042309
     185.0751654197691209      0.0004754
     186.2829009065995649     -0.0053122
     187.4906363934300089     -0.0052886
     188.6983718802271710     -0.0028071
     189.9061073670243331     -0.0022104
     191.1138428538547487      0.0083137
     192.3215783406519108      0.0149498
     193.5293138274823548      0.0070583
     194.7370493143127703      0.0090677
     195.9447848011099325      0.0048638
     197.1525202879070946     -0.0034804
     198.3602557747375386      0.0045321
     199.5679912615679825     -0.0066730
     200.7757267483318344     -0.0040583
     201.9834622351622784     -0.0009173
     203.1911977219926939     -0.0041231
     204.3989332088231379      0.0013318
     205.6066686955870182      0.0118377
     206.8144041824174622      0.0056730
     208.0221396692479061      0.0058492
     209.2298751560117580      0.0003429
     210.4376106428422020     -0.0038480
     211.6453461296726175     -0.0057379
     212.8530816165030615     -0.0002580
     214.0608171032669418     -0.0021892
     215.2685525900973857      0.0085943
     216.4762880769278297      0.0009039
     217.6840235637582452     -0.0087792
     218.8917590505554074     -0.0012741
     220.0994945373525411     -0.0032694
     221.3072300241829851     -0.0015318
     222.5149655109801472     -0.0027928
     223.7227009978105912      0.0052017
     224.9304364846410067      0.0051283
     226.1381719714381688      0.0085294
     227.3459074582353310      0.0009813
     228.5536429450657749      0.0003444
     229.7613784318962189      0.0002854
     230.9691139186600708      0.0031531
     232.1768494054905148      0.0027524
     233.3845848923209303     -0.0061639
     234.5923203791513743     -0.0069655
     235.8000558659152546     -0.0022761
     237.0077913527456985      0.0043057
     238.2155268395761425     -0.0111015
     239.4232623263399944     -0.0006571
     240.6309978131704383     -0.0020349
     241.8387333000008539     -0.0008639
     243.0464687868312978      0.0008423
     244.2542042735951782     -0.0033958
     245.4619397604256221     -0.0106903
     246.6696752472560661      0.0044863
     247.8774107340531998      0.0040863
     249.0851462208836438      0.0060099
     250.2928817076807775      0.0000735
     251.5006171945112214     -0.0014206
     252.7083526813083836      0.0020413
     253.9160881681387991     -0.0052258
     255.1238236549692431      0.0046712
     256.3315591417664336      0.0038823
     257.5392946285635958     -0.0020320
     258.7470301153940113     -0.0041664
     259.9547656022244269      0.0087469
     261.1625010889882788      0.0000983
     262.3702365758187511     -0.0074510
     263.5779720626492235      0.0057607
     264.7857075494796391      0.0044769
     265.9934430362434910      0.0016711
     267.2011785230739065      0.0028535
     268.4089140099043789      0.0053211
     269.6166494966682308     -0.0000058
     270.8243849834986463      0.0019775
     272.0321204703291187      0.0058629
     273.2398559571595342      0.0113573
     274.4475914439234430      0.0068173
     275.6553269307538017     -0.0066596
     276.8630624175842740     -0.0087292
     278.0707979043814930     -0.0053912
     279.2785333912119086     -0.0103256
     280.4862688780422673     -0.0089767
     281.6940043648394862     -0.0047512
     282.9017398516366484     -0.0017683
     284.1094753384670639     -0.0028773
     285.3172108252975363     -0.0064507
     286.5249463120613882     -0.0037465
     287.7326817988918037      0.0019611
     288.9404172857222193     -0.0019596
     290.1481527725526917      0.0020827
     291.3558882593165436     -0.0060055
     292.5636237461469591     -0.0084941
     293.7713592329774315     -0.0117621
     294.9790947198078470     -0.0192086
     296.1868302065717558     -0.0133826
     297.3945656934021713     -0.0101931
     298.6023011802325868     -0.0161250
     299.8100366669964956     -0.0162216
     301.0177721538269111     -0.0114524
     302.2255076406573835     -0.0044968
     303.4332431274877990      0.0019155
     304.6409786142849612      0.0000207
     305.8487141010821233     -0.0100113
     307.0564495879125388     -0.0025958
     308.2641850747097010     -0.0038147
     309.4719205615401165     -0.0033936
     310.6796560483705889     -0.0015125
     311.8873915351676942     -0.0061600
     313.0951270219648563     -0.0019748
     314.3028625087952719     -0.0028525
     315.5105979956257443     -0.0055620
     316.7183334823896530     -0.0114486
     317.9260689692200117     -0.0027457
     319.1338044560504841     -0.0071782
     320.3415399428808996     -0.0078802
     321.5492754296448084     -0.0130459
     322.7570109164752239     -0.0046591
     323.9647464033056963      0.0009429
     325.1724818901361118     -0.0021574
     326.3802173768999637      0.0020495
     327.5879528637304361     -0.0178171
     328.7956883505608516     -0.0119980
     330.0034238373247035     -0.0055422
     331.2111593241551191      0.0095456
     332.4188948109855914      0.0081570
     333.6266302978160070     -0.0012475
     334.8343657846131691      0.0016531
     336.0421012714103313      0.0037473
     337.2498367582407468     -0.0094066
     338.4575722450379658      0.0148576
     339.6653077318683245      0.0034869
     340.8730432186987969     -0.0040672
     342.0807787054959590     -0.0059810
     343.2885141922931211      0.0071734
     344.4962496791235367     -0.0075722
     345.7039851659540091      0.0034981
     346.9117206527178610     -0.0007844
     348.1194561395482765     -0.0035779
     349.3271916263787489     -0.0060629
     350.5349271132091644      0.0033375
     351.7426625999730163     -0.0083660
     352.9503980868034319     -0.0009632
     354.1581335736339042      0.0039223
     355.3658690603978130     -0.0044652
     356.5736045472281717     -0.0131462
     357.7813400340586441     -0.0074674
     358.9890755208890596     -0.0029645
     360.1968110076529683      0.0086760
     361.4045464944833839      0.0008018
     362.6122819813138562      0.0046608
     363.8200174681442718     -0.0011810
     365.0277529549414339     -0.0115295
     366.2354884417385961     -0.0072333
     367.4432239285690116     -0.0057094
     368.6509594153661737     -0.0040168
     369.8586949021965893     -0.0005769
     371.0664303890270617     -0.0058497
     372.2741658758241670     -0.0030272
     373.4819013626213291     -0.0039505
     374.6896368494517446     -0.0125420
     375.8973723362822170     -0.0043945
     377.1051078230461258     -0.0106992
     378.3128433098764845     -0.0012257
     379.5205787967069568      0.0047708
     380.7283142835373724      0.0072542
     381.9360497703012811      0.0180886
     383.1437852571316967      0.0055629
     384.3515207439621690      0.0074600
     385.5592562307260209      0.0089263
     386.7669917175564365      0.0134552
     387.9747272043869089      0.0048221
     389.1824626912173244      0.0008084
     390.3901981779811763     -0.0011954
     391.5979336648115918     -0.0105169
     392.8056691516420642     -0.0042980
     394.0134046384392263      0.0055668
     395.2211401252696419      0.0123975
     396.4288756121001143      0.0135805
     397.6366110988972196      0.0011258
     398.8443465856943817      0.0037817
     400.0520820725247972      0.0011527
     401.2598175593552696      0.0029337
     402.4675530461856852      0.0019084
     403.6752885329495939      0.0004677
     404.8830240197800663      0.0008442
     406.0907595066104818     -0.0115769
     407.2984949933743337     -0.0110966
     408.5062304802047493      0.0003406
     409.7139659670352216      0.0020717
     410.9217014538656372      0.0040968
     412.1294369406294891      0.0053641
     413.3371724274599615      0.0036821
     414.5449079142903770     -0.0025936
     415.7526434010542857      0.0034132
     416.9603788878846444      0.0044379
     418.1681143747151168     -0.0052387
     419.3758498615455323      0.0069076
     420.5835853483426945      0.0016646
     421.7913208351399135      0.0046050
     422.9990563219703290      0.0048056
     424.2067918087674911     -0.0012263
     425.4145272955979067     -0.0066159
     426.6222627824283791     -0.0024929
     427.8299982692254844      0.0042415
     429.0377337560226465     -0.0085738
     430.2454692428530620      0.0056143
     431.4532047296835344     -0.0019933
     432.6609402164473863     -0.0000254
     433.8686757032778019      0.0079068
     435.0764111901082742      0.0066232
     436.2841466769386898      0.0003059
     437.4918821637025417     -0.0016038
     438.6996176505329572     -0.0079301
     439.9073531373634296      0.0106803
     441.1150886241938451      0.0092701
     442.3228241109577539      0.0002928
     443.5305595977882263      0.0032948
     444.7382950846186418      0.0104687
     445.9460305713824937      0.0018055
     447.1537660582129092     -0.0025263
     448.3615015450433816      0.0023317
     449.5692370318737972      0.0023075
     450.7769725186709593      0.0066394
     451.9847080054681214     -0.0077823
     453.1924434922985370      0.0075256
     454.4001789790956991      0.0002564
     455.6079144659261146      0.0003991
     456.8156499527565870     -0.0008113
     458.0233854395536923      0.0077402
