Scan:    409          RBS2061 2015-10-23 +21 48 02.0
          RADIO                  Ta*   
        km/s-BAR                 XX
    -292.7991139757288579     -0.0018857
    -291.5913741217175357      0.0025052
    -290.3836342676396498     -0.0115533
    -289.1758944135618208      0.0007856
    -287.9681545595504986      0.0091720
    -286.7604147054726695      0.0106540
    -285.5526748514613473      0.0098702
    -284.3449349974500251     -0.0035089
    -283.1371951433721961     -0.0057714
    -281.9294552892943102     -0.0009665
    -280.7217154352830448      0.0026401
    -279.5139755812051590      0.0106313
    -278.3062357271938936      0.0162888
    -277.0984958731825714      0.0098542
    -275.8907560191046855     -0.0035576
    -274.6830161650934201      0.0041989
    -273.4752763110155342     -0.0032718
    -272.2675364569376484      0.0122316
    -271.0597966029263830      0.0019624
    -269.8520567489150608      0.0009075
    -268.6443168948371749     -0.0061013
    -267.4365770408259095     -0.0051902
    -266.2288371867480237     -0.0038553
    -265.0210973326701946     -0.0100630
    -263.8133574786588156      0.0026422
    -262.6056176246475502      0.0022886
    -261.3978777705697212     -0.0026781
    -260.1901379165583990     -0.0103779
    -258.9823980624805131      0.0002772
    -257.7746582084026841      0.0011032
    -256.5669183543913618      0.0078491
    -255.3591785003800680     -0.0034335
    -254.1514386463022106     -0.0120799
    -252.9436987922909168      0.0023701
    -251.7359589382130309     -0.0010431
    -250.5282190842017371     -0.0093769
    -249.3204792301238513      0.0010449
    -248.1127393760459938      0.0071645
    -246.9049995220347284      0.0107968
    -245.6972596680234062      0.0053536
    -244.4895198139455488      0.0017106
    -243.2817799599342266      0.0016656
    -242.0740401058563691      0.0010303
    -240.8663002517785117      0.0068324
    -239.6585603977671894     -0.0000993
    -238.4508205437559241      0.0007414
    -237.2430806896780666     -0.0003109
    -236.0353408356667444     -0.0053042
    -234.8276009816554506      0.0106804
    -233.6198611275775647      0.0050862
    -232.4121212734997073     -0.0009898
    -231.2043814194884135      0.0011723
    -229.9966415654105276      0.0041272
    -228.7889017113992622      0.0048236
    -227.5811618573879400     -0.0091047
    -226.3734220033100826     -0.0109259
    -225.1656821492322251     -0.0022428
    -223.9579422952209029     -0.0050538
    -222.7502024411430455     -0.0064112
    -221.5424625871317517     -0.0012754
    -220.3347227331204579     -0.0048973
    -219.1269828790426004     -0.0061867
    -217.9192430249647430     -0.0023832
    -216.7115031709534207      0.0045237
    -215.5037633168755633     -0.0044304
    -214.2960234628642411     -0.0089217
    -213.0882836088529473      0.0106134
    -211.8805437547750898     -0.0052851
    -210.6728039007637960     -0.0084291
    -209.4650640466859386      0.0010865
    -208.2573241926080527      0.0048312
    -207.0495843385967589      0.0015918
    -205.8418444845854651     -0.0036950
    -204.6341046305075793      0.0021660
    -203.4263647764962855     -0.0101797
    -202.2186249224184280     -0.0066256
    -201.0108850683405421      0.0018824
    -199.8031452143292768     -0.0011852
    -198.5954053603179545     -0.0091454
    -197.3876655062400971     -0.0082442
    -196.1799256522288033     -0.0175815
    -194.9721857982174811     -0.0009325
    -193.7644459441396236     -0.0039482
    -192.5567060900617378      0.0024189
    -191.3489662360504724      0.0068254
    -190.1412263819726149     -0.0033614
    -188.9334865279612927     -0.0073719
    -187.7257466739499989     -0.0052380
    -186.5180068198721415      0.0109480
    -185.3102669657942556      0.0016268
    -184.1025271117829618     -0.0104812
    -182.8947872577050759     -0.0025973
    -181.6870474036938106      0.0059872
    -180.4793075496825168      0.0008044
    -179.2715676956046309      0.0043304
    -178.0638278415267735      0.0067678
    -176.8560879875154512     -0.0051974
    -175.6483481334375938      0.0011675
    -174.4406082794263000     -0.0026912
    -173.2328684254150062     -0.0070539
    -172.0251285713371487     -0.0006394
    -170.8173887173258549     -0.0067176
    -169.6096488632479691     -0.0025652
    -168.4019090091701116      0.0081895
    -167.1941691551587894      0.0080671
    -165.9864293011474956      0.0007463
    -164.7786894470696382     -0.0135534
    -163.5709495930583444     -0.0069936
    -162.3632097389804869     -0.0116985
    -161.1554698849026295      0.0059475
    -159.9477300308913073     -0.0067081
    -158.7399901768800135      0.0093436
    -157.5322503228021276      0.0011464
    -156.3245104687908622      0.0104781
    -155.1167706147795684      0.0038840
    -153.9090307607016825      0.0105568
    -152.7012909066238251     -0.0029843
    -151.4935510525459677     -0.0090564
    -150.2858111985346454     -0.0114606
    -149.0780713445233516     -0.0032206
    -147.8703314904454658      0.0027297
    -146.6625916364342004      0.0047450
    -145.4548517823563429      0.0081545
    -144.2471119282784571     -0.0042148
    -143.0393720742671633     -0.0167220
    -141.8316322202558410      0.0010085
    -140.6238923661779836      0.0065690
    -139.4161525121666898      0.0090256
    -138.2084126580888039      0.0189024
