Scan:    445  RXSJ0155.6+3115 2015-10-24 +04 04 30.0
          RADIO                  Ta*   
        km/s-BAR                 I
    -351.3983783195241699     -0.0009238
    -350.1906909540269908     -0.0025271
    -348.9830035885297548      0.0065031
    -347.7753162230325188     -0.0054904
    -346.5676288575353965     -0.0053751
    -345.3599414919715969     -0.0059661
    -344.1522541264743609     -0.0016721
    -342.9445667609771249      0.0017206
    -341.7368793954800026     -0.0013228
    -340.5291920299827666     -0.0004425
    -339.3215046644855875      0.0014787
    -338.1138172989217310      0.0076197
    -336.9061299334246087      0.0018385
    -335.6984425679273727     -0.0020536
    -334.4907552024301935     -0.0066760
    -333.2830678369329576     -0.0025044
    -332.0753804714357216      0.0046044
    -330.8676931058719788     -0.0055239
    -329.6600057403747996     -0.0064896
    -328.4523183748775637     -0.0006559
    -327.2446310093803277      0.0008495
    -326.0369436438831485      0.0030437
    -324.8292562783194057     -0.0032348
    -323.6215689128221698      0.0051156
    -322.4138815473249338      0.0076923
    -321.2061941818277546      0.0039432
    -319.9985068163305186      0.0032683
    -318.7908194508333963     -0.0017825
    -317.5831320852695399     -0.0040686
    -316.3754447197723607     -0.0047506
    -315.1677573542751247      0.0009648
    -313.9600699887780024      0.0085104
    -312.7523826232807664      0.0016337
    -311.5446952577835305      0.0059386
    -310.3370078922197308     -0.0067418
    -309.1293205267226085      0.0010445
    -307.9216331612253725      0.0015204
    -306.7139457957281365      0.0029115
    -305.5062584302309574     -0.0031071
    -304.2985710647337214      0.0055963
    -303.0908836991699786      0.0047548
    -301.8831963336727426      0.0047092
    -300.6755089681755635      0.0025630
    -299.4678216026783275      0.0052819
    -298.2601342371811484      0.0017838
    -297.0524468716839124     -0.0025926
    -295.8447595061201696     -0.0002846
    -294.6370721406229336      0.0057704
    -293.4293847751257545     -0.0033060
    -292.2216974096285185     -0.0080288
    -291.0140100441313393      0.0000952
    -289.8063226786341602      0.0019035
    -288.5986353130703606     -0.0033333
    -287.3909479475731246     -0.0044767
    -286.1832605820759454      0.0019228
    -284.9755732165787663      0.0006894
    -283.7678858510815303     -0.0069834
    -282.5601984855843511     -0.0021038
    -281.3525111200205515     -0.0081812
    -280.1448237545233724      0.0021241
    -278.9371363890261364      0.0021435
    -277.7294490235289572      0.0006736
    -276.5217616580317213     -0.0031968
    -275.3140742925344853     -0.0084173
    -274.1063869269707425     -0.0011448
    -272.8986995614735633      0.0003914
    -271.6910121959763273      0.0049209
    -270.4833248304790914     -0.0017397
    -269.2756374649819122     -0.0007488
    -268.0679500994846762     -0.0020691
    -266.8602627339209334     -0.0014713
    -265.6525753684236975     -0.0005283
    -264.4448880029265183     -0.0027508
    -263.2372006374293392      0.0039742
    -262.0295132719986668     -0.0014220
    -260.8218259064349240      0.0069218
    -259.6141385409376880      0.0020951
    -258.4064511754405089      0.0019010
    -257.1987638099432729      0.0026465
    -255.9910764444460938      0.0068201
    -254.7833890789488862      0.0085134
    -253.5757017133850866      0.0031199
    -252.3680143478878790      0.0013289
    -251.1603269823906999     -0.0037918
    -249.9526396168934923     -0.0006037
    -248.7449522513962847      0.0046288
    -247.5372648858324851      0.0056472
    -246.3295775203353060      0.0052611
    -245.1218901548380984     -0.0027193
    -243.9142027893408908      0.0036601
    -242.7065154238436548     -0.0021246
    -241.4988280583464757     -0.0060038
    -240.2911406927827045     -0.0011095
    -239.0834533272854969     -0.0057059
    -237.8757659617882609     -0.0010334
    -236.6680785962910818     -0.0016805
    -235.4603912307938742      0.0012088
    -234.2527038652966667     -0.0005194
    -233.0450164997328955     -0.0045277
    -231.8373291342356879     -0.0060371
    -230.6296417687384803      0.0025000
    -229.4219544032412728      0.0012761
    -228.2142670377440936     -0.0076603
    -227.0065796722468576     -0.0066158
    -225.7988923066830864      0.0008312
    -224.5912049411858789     -0.0014387
    -223.3835175756886997      0.0000176
    -222.1758302101914637      0.0026800
    -220.9681428446942562     -0.0031510
    -219.7604554791970486     -0.0044205
    -218.5527681136333058      0.0085790
    -217.3450807481360698      0.0021573
    -216.1373933826388622      0.0008106
    -214.9297060171416547      0.0004317
    -213.7220186516444755     -0.0045440
    -212.5143312861472680      0.0060115
    -211.3066439205834683      0.0063862
    -210.0989565550862892      0.0069760
    -208.8912691895890816     -0.0040008
    -207.6835818240918741      0.0022653
    -206.4758944585946381      0.0001959
    -205.2682070930974305      0.0043286
    -204.0605197275336877     -0.0006414
    -202.8528323620364802      0.0007264
    -201.6451449965392442     -0.0009221
    -200.4374576310420650     -0.0021494
    -199.2297702655448575     -0.0066938
    -198.0220829000476499      0.0023576
    -196.8143955344838503     -0.0027455
    -195.6067081689866711      0.0018944
    -194.3990208034894636     -0.0019604
    -193.1913334379922560     -0.0053563
    -191.9836460724950484      0.0021888
    -190.7759587069978409     -0.0011909
    -189.5682713414340697     -0.0008736
    -188.3605839759368621     -0.0014548
    -187.1528966104396545     -0.0009109
    -185.9452092449424470     -0.0087246
    -184.7375218794452394      0.0034958
    -183.5298345139480318      0.0048637
    -182.3221471483842890     -0.0027857
    -181.1144597828870531     -0.0044362
    -179.9067724173898455      0.0030569
    -178.6990850518926379      0.0065833
    -177.4913976863954588     -0.0002875
    -176.2837103208982512      0.0016295
    -175.0760229553344516      0.0016051
    -173.8683355898372440      0.0004756
    -172.6606482243400649      0.0027400
    -171.4529608588428573      0.0029325
    -170.2452734933456213      0.0001474
    -169.0375861278484138     -0.0016500
    -167.8298987622846710     -0.0011008
    -166.6222113967874634     -0.0000319
    -165.4145240312902274     -0.0041145
    -164.2068366657930198     -0.0077605
    -162.9991493002958407     -0.0040349
    -161.7914619347986331      0.0001330
    -160.5837745692348335     -0.0060859
    -159.3760872037376259     -0.0082940
    -158.1683998382404468      0.0036983
    -156.9607124727432392     -0.0020295
    -155.7530251072460317      0.0023424
    -154.5453377417487957     -0.0034234
    -153.3376503761850529     -0.0059586
    -152.1299630106878453     -0.0010439
    -150.9222756451906378     -0.0031370
    -149.7145882796934302     -0.0072341
    -148.5069009141962226     -0.0001086
    -147.2992135486990151      0.0032784
    -146.0915261832018075     -0.0078367
    -144.8838388177046284     -0.0007545
    -143.6761514522073924      0.0030327
    -142.4684640867101848     -0.0016308
    -141.2607767211464136      0.0001173
    -140.0530893556492344      0.0032393
    -138.8454019901519985     -0.0071437
    -137.6377146246547909      0.0038421
    -136.4300272591575833      0.0049682
    -135.2223398936604042     -0.0023881
    -134.0146525280966046     -0.0036586
    -132.8069651625993970     -0.0036095
    -131.5992777971021894     -0.0019865
    -130.3915904316050103      0.0099210
    -129.1839030661077743      0.0138124
    -127.9762157006105809      0.0130174
    -126.7685283350468097      0.0181283
    -125.5608409695496022      0.0144988
    -124.3531536040523946      0.0118869
    -123.1454662385551870      0.0110357
    -121.9377788730579795      0.0114187
    -120.7300915075607719      0.0169632
    -119.5224041419970007      0.0168817
    -118.3147167764998073      0.0141992
    -117.1070294110025856      0.0156526
    -115.8993420455053922      0.0253532
    -114.6916546800081846      0.0252659
    -113.4839673145109771      0.0333015
    -112.2762799489471917      0.0243276
    -111.0685925834499983      0.0253995
    -109.8609052179527907      0.0230793
    -108.6532178524555832      0.0147132
    -107.4455304869583756      0.0162960
    -106.2378431214611680      0.0118669
    -105.0301557558973968      0.0201237
    -103.8224683904001893      0.0122450
    -102.6147810249029817      0.0088988
    -101.4070936594057741      0.0123139
    -100.1994062939085666      0.0125869
     -98.9917189284113732      0.0078662
     -97.7840315628475878      0.0048569
     -96.5763441973503802      0.0129317
     -95.3686568318531727      0.0078353
     -94.1609694663559793      0.0114583
     -92.9532821008587575      0.0067367
     -91.7455947353615642      0.0111994
     -90.5379073697977930      0.0142887
     -89.3302200043005854      0.0133885
     -88.1225326388033778      0.0148549
     -86.9148452733061703      0.0095425
     -85.7071579078089627      0.0140130
     -84.4994705423117551      0.0100655
     -83.2917831767479839      0.0157081
     -82.0840958112507764      0.0134352
     -80.8764084457535688      0.0100350
     -79.6687210802563612      0.0105684
     -78.4610337147591679      0.0122194
     -77.2533463492619461      0.0040796
     -76.0456589836981749      0.0133904
     -74.8379716182009673      0.0121374
     -73.6302842527037740      0.0190213
     -72.4225968872065522      0.0218543
     -71.2149095217093588      0.0199386
     -70.0072221562121371      0.0278813
     -68.7995347906483801      0.0251465
     -67.5918474251511583      0.0294435
     -66.3841600596539649      0.0423637
