Scan:     24      FBS0150+396 2015-10-21 +02 44 51.0
          RADIO                  Ta*   
        km/s-BAR                 XX
    -160.2393227553393160      0.0309042
    -159.0316461929157583      0.0240465
    -157.8239696304256086      0.0203399
    -156.6162930679354872      0.0173282
    -155.4086165055119295      0.0216949
    -154.2009399430883718      0.0142975
    -152.9932633805982221      0.0115611
    -151.7855868181746644      0.0118569
    -150.5779102557511067      0.0104813
    -149.3702336932609569      0.0086966
    -148.1625571307708356      0.0008330
    -146.9548805683472494      0.0050831
    -145.7472040059236917     -0.0072289
    -144.5395274434335704      0.0003615
    -143.3318508810100127      0.0103453
    -142.1241743185198629     -0.0061077
    -140.9164977560963052     -0.0050432
    -139.7088211936727475      0.0004184
    -138.5011446311825978     -0.0005866
    -137.2934680687590401      0.0031729
    -136.0857915063354824     -0.0058033
    -134.8781149438453326      0.0013221
    -133.6704383813552397      0.0014505
    -132.4627618189316536     -0.0027644
    -131.2550852565080959      0.0077458
    -130.0474086940179461      0.0038031
    -128.8397321315277964      0.0060520
    -127.6320555691708165      0.0074638
    -126.4243790066806810      0.0106128
    -125.2167024441905454     -0.0015735
    -124.0090258817669877      0.0055545
    -122.8013493193434300      0.0060800
    -121.5936727568532945      0.0108934
    -120.3859961944297226      0.0089435
    -119.1783196319395870      0.0146978
    -117.9706430695160293      0.0189224
    -116.7629665070924716      0.0080748
    -115.5552899446023360      0.0069758
    -114.3476133821787641      0.0099953
    -113.1399368196886286      0.0164821
    -111.9322602572650709      0.0214421
    -110.7245836947749353      0.0102025
    -109.5169071323513634      0.0197570
    -108.3092305699278057      0.0210006
    -107.1015540074376702      0.0114095
    -105.8938774449475488      0.0188116
    -104.6862008825239769      0.0142852
    -103.4785243201004050      0.0225032
    -102.2708477576102695      0.0189566
    -101.0631711951866976      0.0314899
     -99.8554946327631541      0.0211903
     -98.6478180702730185      0.0207921
     -97.4401415077828830      0.0228668
     -96.2324649453593111      0.0343495
     -95.0247883829357392      0.0183980
     -93.8171118204456178      0.0292022
     -92.6094352580220601      0.0278186
     -91.4017586955319103      0.0283708
     -90.1940821331083527      0.0374281
     -88.9864055706847807      0.0372039
     -87.7787290081946594      0.0462646
     -86.5710524457710875      0.0433376
     -85.3633758833475298      0.0564307
     -84.1556993208573942      0.0534233
     -82.9480227583672729      0.0520845
     -81.7403461959437010      0.0732785
     -80.5326696335201291      0.0686115
     -79.3249930710299935      0.0765225
     -78.1173165085398580      0.0909062
     -76.9096399461828639      0.0984820
     -75.7019633836927426      0.1006537
     -74.4942868212026070      0.1232940
     -73.2866102587790351      0.1385128
     -72.0789336963554632      0.1554471
     -70.8712571338653419      0.1760486
     -69.6635805714417842      0.1981545
     -68.4559040089516486      0.2236175
     -67.2482274465280767      0.2559066
     -66.0405508841045048      0.2742885
     -64.8328743216143835      0.2990763
     -63.6251977591908116      0.3383446
     -62.4175211967006831      0.3709277
     -61.2098446342771112      0.4186864
     -60.0021680717869828      0.4632595
     -58.7944915093634179      0.5108373
     -57.5868149469398531      0.5517505
     -56.3791383844497176      0.5630163
     -55.1714618219595891      0.5992469
     -53.9637852596025880      0.6292422
     -52.7561086971124595      0.6717497
     -51.5484321346223240      0.7093680
     -50.3407555721987592      0.7559096
     -49.1330790097751944      0.8214945
     -47.9254024472850659      0.9090354
     -46.7177258847949304      1.0100772
     -45.5100493223713656      1.0985690
     -44.3023727599478008      1.1862178
     -43.0946961974576723      1.2797430
     -41.8870196350341004      1.3694233
     -40.6793430726105356      1.4615552
     -39.4716665101204072      1.5533168
     -38.2639899476968424      1.6650306
     -37.0563133852067068      1.7724556
     -35.8486368227831420      1.9076453
     -34.6409602603595772      2.0421834
     -33.4332836978694488      2.1566329
     -32.2256071353793132      2.2462063
     -31.0179305730223120      2.3515849
     -29.8102540105321800      2.4567928
     -28.6025774480420480      2.5000498
     -27.3949008856184797      2.3984752
     -26.1872243231949184      2.2906497
     -24.9795477607047829      2.2222209
     -23.7718711982146509      2.1325579
     -22.5641946357910861      2.0249786
     -21.3565180733675213      1.9362187
     -20.1488415108773893      1.8716180
     -18.9411649484538245      1.8186414
     -17.7334883860302597      1.8172667
     -16.5258118235401277      1.8560348
     -15.3181352611165611      1.9087991
     -14.1104586986264291      1.9980786
     -12.9027821362028625      2.1543419
     -11.6951055737127323      2.3662772
     -10.4874290112891657      2.6701088
      -9.2797524487990319      3.0779438
      -8.0720758863754689      3.7182939
      -6.8643993239519023      4.8018942
      -5.6567227614617703      6.7170448
      -4.4490461990382046      8.7221718
      -3.2413696366146394      8.5875196
      -2.0336930741245069      7.6045542
      -0.8260165116343746      7.4966297
       0.3816600507559070      8.2333517
       1.5893366132460394      9.2391987
       2.7970131757028884      8.8715305
       4.0046897381597377      7.7506433
       5.2123663005833025      6.6904483
       6.4200428630401509      5.6343403
       7.6277194255302838      4.6501899
       8.8353959879205650      3.7570701
      10.0430725504106970      2.9608827
      11.2507491128675472      2.3432667
      12.4584256752911120      1.8384120
      13.6661022377479604      1.4453096
      14.8737788002380924      1.1396475
      16.0814553626283754      0.8887209
      17.2891319251185074      0.6897981
      18.4968084875753540      0.5422484
      19.7044850499989224      0.4050297
      20.9121616124557690      0.3245275
      22.1198381749126192      0.2487582
      23.3275147374027512      0.1855259
      24.5351912998263195      0.1421272
      25.7428678622831661      0.1150434
      26.9505444247400163      0.0893927
      28.1582209871635776      0.0673268
      29.3658975496204278      0.0527257
      30.5735741121105598      0.0455493
      31.7812506745341281      0.0360147
      32.9889272369909747      0.0160956
      34.1966037994478214      0.0133575
      35.4042803618713862      0.0126094
      36.6119569243282399      0.0070698
      37.8196334868183683      0.0093246
      39.0273100492752221      0.0129420
      40.2349866116987798      0.0150429
      41.4426631741556335      0.0127652
      42.6503397366124872      0.0025028
      43.8580162990360449      0.0068443
      45.0656928615261805      0.0196550
      46.2733694239830271      0.0124389
      47.4810459864065919     -0.0025524
      48.6887225488634456      0.0084879
      49.8963991113202923     -0.0022867
      51.1040756737438571      0.0059861
      52.3117522362007108      0.0151562
      53.5194287986908392      0.0079577
      54.7271053611144040      0.0031749
      55.9347819235712507      0.0003015
      57.1424584860281044     -0.0023216
      58.3501350485182328     -0.0030881
      59.5578116109085158      0.0005713
      60.7654881733986443      0.0065519
      61.9731647358554980      0.0059569
      63.1808412982790628      0.0098154
      64.3885178607359165      0.0114897
      65.5961944231927561      0.0019659
      66.8038709856163138      0.0099762
      68.0115475481064635      0.0065501
      69.2192241105633030     -0.0000030
      70.4269006729868750     -0.0000091
      71.6345772354437145      0.0054440
      72.8422537979005682      0.0000280
      74.0499303603907038     -0.0069084
      75.2576069228142757     -0.0038305
      76.4652834852711294      0.0041634
      77.6729600477279547     -0.0005646
      78.8806366101515266      0.0080081
      80.0883131726083803      0.0065629
      81.2959897350985159      0.0047037
      82.5036662974887918      0.0006414
      83.7113428599789273      0.0024829
      84.9190194224357668      0.0001650
      86.1266959848593388      0.0040187
      87.3343725473161925      0.0135803
      88.5420491098063280      0.0094367
      89.7497256721966039      0.0080503
      90.9574022346867395      0.0085965
      92.1650787971435790      0.0040047
      93.3727553596004327      0.0012842
      94.5804319220240046      0.0133276
      95.7881084844808441      0.0032924
      96.9957850469709797     -0.0011901
      98.2034616093945516      0.0078021
      99.4111381718513911     -0.0006905
     100.6188147343082449      0.0029486
     101.8264912967318025      0.0001006
     103.0341678591886563     -0.0040482
     104.2418444216787918     -0.0029120
     105.4495209840690677     -0.0022095
     106.6571975465592033      0.0065380
     107.8648741090160428      0.0130028
     109.0725506714728965      0.0014135
     110.2802272338964684     -0.0067102
     111.4879037963866040     -0.0018181
     112.6955803588434435      0.0092765
     113.9032569212670154      0.0012717
     115.1109334837238549     -0.0050591
     116.3186100461807087     -0.0014955
     117.5262866086042806      0.0096881
     118.7339631710611343     -0.0003042
     119.9416397335512556     -0.0050843
     121.1493162959748275     -0.0084449
     122.3569928584316671      0.0045847
     123.5646694208885208     -0.0002758
     124.7723459833786421      0.0045207
     125.9800225457689322      0.0081357
     127.1876991082590678     -0.0070739
     128.3953756707159073      0.0029427
     129.6030522331394650      0.0028211
     130.8107287955963329      0.0041235
     132.0184053580532009      0.0127054
     133.2260819204767586      0.0003870
     134.4337584829668515     -0.0028841
     135.6414350454237194     -0.0075499
     136.8491116078473055     -0.0023408
     138.0567881703041451      0.0106265
     139.2644647327610130      0.0067108
     140.4721412951845423      0.0076013
     141.6798178576746636      0.0062636
     142.8874944201315316      0.0070492
     144.0951709825883711     -0.0016015
     145.3028475450119572     -0.0000190
     146.5105241074687967      0.0026620
     147.7182006699589181      0.0053160
     148.9258772323492224      0.0138207
     150.1335537948393437      0.0022888
     151.3412303572961832     -0.0012953
     152.5489069197197693      0.0044165
     153.7565834821766089      0.0041268
     154.9642600446667302      0.0002206
     156.1719366070570345      0.0071315
     157.3796131695471274      0.0004063
     158.5872897320039954      0.0000671
     159.7949662944608349     -0.0053951
     161.0026428568844210     -0.0056843
     162.2103194193412889      0.0010213
     163.4179959818313819     -0.0079829
     164.6256725442549396     -0.0042238
     165.8333491067118075     -0.0001969
     167.0410256691686470     -0.0002192
     168.2487022315922331     -0.0146159
     169.4563787940491011     -0.0127784
     170.6640553565391940     -0.0087829
     171.8717319189627517      0.0011493
     173.0794084814196196      0.0100439
     174.2870850438764592      0.0052274
     175.4947616063000453      0.0061078
     176.7024381687568848     -0.0011010
     177.9101147312470061     -0.0035589
     179.1177912937038741     -0.0100307
     180.3254678561274318     -0.0049217
     181.5331444185842713     -0.0019233
     182.7408209810411108     -0.0033745
     183.9484975434646969     -0.0019675
     185.1561741059548183     -0.0009532
     186.3638506684116862      0.0101799
     187.5715272308352155      0.0110086
     188.7792037932920834     -0.0061961
     189.9868803557489230      0.0032573
     191.1945569181725091      0.0014184
     192.4022334806293770     -0.0059290
     193.6099100431194699     -0.0055628
     194.8175866055763379      0.0059690
     196.0252631679998956      0.0051071
     197.2329397304567351      0.0062579
     198.4406162929468849     -0.0005999
     199.6482928553371607     -0.0060792
     200.8559694178272821     -0.0007281
     202.0636459802841500     -0.0032324
     203.2713225427077077      0.0007778
     204.4789991051645472     -0.0090950
     205.6866756676213868     -0.0090865
     206.8943522300449729     -0.0049893
     208.1020287925350942      0.0023525
     209.3097053549919622     -0.0026522
     210.5173819174488017      0.0035932
     211.7250584798723594      0.0000990
     212.9327350423291989     -0.0057873
     214.1404116048193487     -0.0038883
     215.3480881672096530      0.0009593
     216.5557647296997743     -0.0112234
     217.7634412921566138     -0.0120716
     218.9711178545801715     -0.0049941
     220.1787944170370110     -0.0053509
     221.3864709795271608     -0.0104808
     222.5941475419174651      0.0074041
     223.8018241044075580     -0.0109937
     225.0095006668644260     -0.0051470
     226.2171772292879837     -0.0003005
     227.4248537917448232     -0.0082998
     228.6325303542016911     -0.0014122
     229.8402069166918125     -0.0061366
     231.0478834791153702     -0.0005564
     232.2555600415722381     -0.0021931
     233.4632366040290776     -0.0082474
     234.6709131664526353     -0.0040854
     235.8785897289094748      0.0063357
     237.0862662913996246     -0.0053126
     238.2939428538231823     -0.0004048
     239.5016194162800502      0.0122048
     240.7092959787368898      0.0087934
     241.9169725411604475      0.0048470
     243.1246491036172870      0.0042048
     244.3323256661074367      0.0013436
     245.5400022285643047      0.0001904
     246.7476787909878340      0.0027241
     247.9553553534447019     -0.0021218
     249.1630319159015414      0.0022547
     250.3707084783250991      0.0085004
     251.5783850408152489     -0.0013726
     252.7860616032720884     -0.0062886
     253.9937381656956461     -0.0079437
     255.2014147281525140      0.0022541
     256.4090912906093536      0.0011228
     257.6167678530329113      0.0000722
     258.8244444154897792     -0.0029677
     260.0321209779799005     -0.0027168
     261.2397975404034582     -0.0018975
     262.4474741028603262     -0.0092480
     263.6551506653171941     -0.0014182
     264.8628272278073155      0.0004857
     266.0705037901976198      0.0026449
     267.2781803526877411      0.0026555
     268.4858569151445522     -0.0001846
     269.6935334775681099     -0.0077739
     270.9012100400249778     -0.0095939
     272.1088866024818458     -0.0086412
     273.3165631649054035     -0.0041820
     274.5242397273955248      0.0059653
     275.7319162898523359      0.0044023
     276.9395928522759505      0.0016482
     278.1472694147328184     -0.0043475
     279.3549459771896295      0.0046878
     280.5626225396797508     -0.0012025
     281.7702991021033654      0.0102481
     282.9779756645601765      0.0103585
     284.1856522270170444     -0.0057824
     285.3933287894406021      0.0038819
     286.6010053518974701     -0.0002709
     287.8086819143875346     -0.0030605
     289.0163584767778389      0.0044362
     290.2240350392679602      0.0062115
     291.4317116017248281     -0.0014343
     292.6393881641484427     -0.0034106
     293.8470647266052538      0.0005722
     295.0547412890953751      0.0033040
     296.2624178514856794      0.0024092
     297.4700944139758008     -0.0059613
     298.6777709764326687      0.0020577
     299.8854475388894798      0.0080333
     301.0931241013130375      0.0029613
     302.3008006637699054     -0.0044151
     303.5084772262600836      0.0048109
     304.7161537886835845     -0.0032121
     305.9238303511404524      0.0020155
     307.1315069135972635      0.0042336
     308.3391834760208781     -0.0004967
     309.5468600384776892     -0.0069949
     310.7545366009678673      0.0032143
     311.9622131633581716     -0.0041858
     313.1698897258482930      0.0014543
     314.3775662883051041      0.0002864
     315.5852428507619720     -0.0069262
     316.7929194131855866      0.0037594
     318.0005959756756511      0.0135703
     319.2082725381325190      0.0122713
     320.4159491005560767     -0.0016664
     321.6236256630128878      0.0016198
     322.8313022254698126     -0.0096901
     324.0389787878933703     -0.0068976
     325.2466553503501814     -0.0175983
     326.4543319128403027     -0.0093891
     327.6620084752639173     -0.0030977
     328.8696850377207284      0.0064451
     330.0773616001775963      0.0013022
     331.2850381626677176     -0.0033968
     332.4927147250580219      0.0038715
     333.7003912875481433     -0.0026597
     334.9080678500050112     -0.0034962
     336.1157444124285121     -0.0021058
     337.3234209748853800     -0.0064837
     338.5310975373422480      0.0006286
     339.7387740997658057      0.0046937
     340.9464506622559270      0.0112523
     342.1541272247127949      0.0045324
     343.3618037871363526     -0.0066424
     344.5694803495932206     -0.0110715
     345.7771569120500317     -0.0029341
     346.9848334744736462     -0.0010156
     348.1925100369637107     -0.0051207
     349.4001865994206355     -0.0055005
     350.6078631618774466     -0.0077197
     351.8155397243010043      0.0102432
     353.0232162867578722      0.0048676
     354.2308928492479936     -0.0001178
     355.4385694116382410      0.0013974
     356.6462459741284192     -0.0022994
     357.8539225365852303      0.0033149
     359.0615990990088449     -0.0072233
     360.2692756614656560     -0.0029433
     361.4769522239558341     -0.0022370
     362.6846287863460816     -0.0028899
     363.8923053488362598      0.0025124
     365.0999819112930709     -0.0045821
     366.3076584737499388      0.0000555
     367.5153350361734397     -0.0036312
     368.7230115986303645     -0.0002571
     369.9306881611204858      0.0093549
     371.1383647235440435      0.0009459
     372.3460412860008546     -0.0095211
     373.5537178484577225     -0.0047989
     374.7613944108812802      0.0036762
     375.9690709733381482     -0.0043756
     377.1767475358282695     -0.0058575
     378.3844240982518272     -0.0025701
     379.5921006607086952     -0.0027219
     380.7997772231655631      0.0072589
     382.0074537855890640      0.0046485
     383.2151303480459887     -0.0000036
     384.4228069105360532      0.0006317
     385.6304834729929780     -0.0045419
     386.8381600354164789     -0.0095559
     388.0458365978733468     -0.0064199
     389.2535131603301579     -0.0047207
     390.4611897227537725      0.0043696
     391.6688662852438938      0.0015257
     392.8765428477007617      0.0009585
     394.0842194101243194      0.0020871
     395.2918959725811874      0.0024149
     396.4995725350379985      0.0129184
     397.7072490974615562     -0.0086917
     398.9149256599184241     -0.0093620
     400.1226022224086023      0.0001617
     401.3302787848654134      0.0064839
     402.5379553472889711      0.0084232
     403.7456319097457822      0.0004684
     404.9533084722359035      0.0034538
     406.1609850346262078     -0.0028063
     407.3686615971163860      0.0005789
     408.5763381595731971     -0.0130044
     409.7840147219968117     -0.0119553
     410.9916912844536228      0.0062254
     412.1993678469104907     -0.0051984
     413.4070444093339916     -0.0167113
     414.6147209718241697     -0.0062868
     415.8223975342810377      0.0072625
     417.0300740967045954      0.0089100
     418.2377506591614065      0.0057811
     419.4454272216182744      0.0015552
     420.6531037841083958      0.0001256
     421.8607803464987001      0.0013949
     423.0684569089888214      0.0041866
     424.2761334714456893      0.0020818
     425.4838100338692470      0.0050656
     426.6914865963261150      0.0027436
     427.8991631588162363      0.0037803
     429.1068397212065406      0.0029975
     430.3145162836966620      0.0035688
     431.5221928461535299      0.0047079
     432.7298694085770308      0.0023715
     433.9375459710338987     -0.0065210
     435.1452225334907666     -0.0021109
     436.3528990959808311      0.0079445
     437.5605756584044457     -0.0009090
     438.7682522208613136      0.0024908
     439.9759287833181247      0.0086664
     441.1836053457417393      0.0076181
     442.3912819081985504      0.0091956
     443.5989584706886717      0.0037784
     444.8066350331122294      0.0089660
     446.0143115955691542     -0.0014383
     447.2219881580259653      0.0026072
     448.4296647204495230      0.0095429
     449.6373412829063341      0.0115497
     450.8450178453964554     -0.0013262
     452.0526944078533802      0.0002341
     453.2603709702769379      0.0074946
     454.4680475327337490      0.0072128
     455.6757240951906169     -0.0043626
     456.8834006576141746      0.0011284
     458.0910772201042960      0.0103936
     459.2987537825611639     -0.0041573
     460.5064303449847785     -0.0131120
